Symbol,Name,Last Price,Change,Change %
FAF,First American Corporation (New,62.65,2.9500008,4.9413743
QRVO,"Qorvo, Inc.",62.81,2.9000015,4.8405967
HTZ,"Hertz Global Holdings, Inc",8.865,0.3899994,4.599049
BX,Blackstone Inc.,133.26,6.2599945,4.9291296
GFS,GlobalFoundries Inc.,34.71,1.5999985,4.832372
TEL,TE Connectivity plc,142.71,6.650009,4.8875566
UPST,"Upstart Holdings, Inc.",46.13,2.1500015,4.8885894
HRI,Herc Holdings Inc.,110.14,5.300003,5.0553255
ZS,"Zscaler, Inc.",210.115,9.525009,4.7484965
SMCI,"Super Micro Computer, Inc.",34.4801,1.5800972,4.8027267
CRM,"Salesforce, Inc.",262.135,11.655014,4.653072
TECK,Teck Resources Ltd,36.58,1.7000008,4.873855
CORT,Corcept Therapeutics Incorporat,72.48,3.2100067,4.634051
AEIS,"Advanced Energy Industries, Inc",95.82,4.330002,4.73276
DOCN,"DigitalOcean Holdings, Inc.",29.5045,1.2544994,4.440706
