Symbol,Name,Last Price,Change,Change %
EWTX,Edgewise Therapeutics Inc. (EWTX),15.55,0.71,4.78
PCT,PureCycle Technologies Inc. (PCT),7.06,0.32,4.67
VRNA,Verona Pharma PLC ADR (VRNA),68.50,3.04,4.64
ZK,ZEEKR Intelligent Technology Holding Ltd. ADR (ZK),21.94,0.94,4.50
SMMT,Summit Therapeutics Inc. (SMMT),24.52,1.05,4.49
CX,Cemex S.A.B. de C.V. ADR (CX),6.18,0.27,4.48
KALU,Kaiser Aluminum Corp. (KALU),63.37,2.71,4.47
SATL,Satellogic Inc. (SATL),3.87,0.16,4.31
EPWK,EPWK Holdings Ltd. Cl A (EPWK),13.25,0.54,4.28
FCEL,FuelCell Energy Inc. (FCEL),3.98,0.16,4.19
CODA,Coda Octopus Group Inc. (CODA),6.99,0.28,4.17
W,Wayfair Inc. Cl A (W),30.47,1.22,4.17
LXU,LSB Industries Inc. (LXU),5.88,0.23,4.16
HPH,Highest Performances Holdings Inc. ADR (HPH),8.00,0.31,4.09
LUMN,Lumen Technologies Inc. (LUMN),3.48,0.14,4.03
OCUL,Ocular Therapeutix Inc. (OCUL),8.02,0.31,4.02
MTSR,Metsera Inc. (MTSR),19.26,0.73,3.94
BBWI,Bath & Body Works Inc. (BBWI),30.74,1.16,3.92
CLMT,Calumet Inc. (CLMT),10.88,0.40,3.82
BIYA,Baiya International Group Inc. (BIYA),4.04,0.14,3.64
NFE,New Fortress Energy LLC Cl A (NFE),5.72,0.20,3.62
NVCT,Nuvectis Pharma Inc. (NVCT),10.87,0.38,3.62
JACK,Jack in the Box Inc. (JACK),25.40,0.88,3.59
MREO,Mereo BioPharma Group PLC ADR (MREO),2.59,0.09,3.58
EVLV,Evolv Technologies Holdings Inc. (EVLV),4.03,0.14,3.58
SMG,Scotts Miracle-Gro Co. (SMG),54.97,1.89,3.56
VSAT,ViaSat Inc. (VSAT),9.37,0.32,3.55
OGN,Organon & Co. (OGN),12.63,0.43,3.52
KOD,Kodiak Sciences Inc. (KOD),4.26,0.14,3.52
VOC,VOC Energy Trust (VOC),3.27,0.11,3.48
APEI,American Public Education Inc. (APEI),24.78,0.81,3.40
IMVT,Immunovant Inc. (IMVT),15.22,0.50,3.40
RUN,SunRun Inc. (RUN),7.64,0.25,3.38
BLUE,bluebird bio Inc. (BLUE),4.30,0.14,3.37
ARLP,Alliance Resource Partners L.P. (ARLP),28.04,0.90,3.32
BZ,Kanzhun Ltd. ADR (BZ),14.84,0.47,3.31
LI,Li Auto Inc. ADR (LI),24.26,0.78,3.30
IRDM,Iridium Communications Inc. (IRDM),23.91,0.75,3.24
SWTX,SpringWorks Therapeutics Inc. (SWTX),46.16,1.44,3.22
JBLU,JetBlue Airways Corp. (JBLU),4.00,0.12,3.22
EXTR,Extreme Networks Inc. (EXTR),12.89,0.40,3.20
ETNB,89bio Inc. (ETNB),7.16,0.22,3.17
POET,POET Technologies Inc. (POET),4.24,0.13,3.16
GENVR,Gen Digital Inc. Rt (GENVR),5.19,0.16,3.13
TTGT,TechTarget Inc. (TTGT),7.95,0.24,3.11
