Symbol,Name,Last Price,Change,Change %
USAR,USA Rare Earth Inc. (USAR),12.01,1.13,10.39
CTGO,Contango ORE Inc. (CTGO),14.79,1.39,10.37
LSCC,Lattice Semiconductor Corp. (LSCC),48.39,4.49,10.23
MP,MP Materials Corp. (MP),25.20,2.31,10.11
RMD,ResMed Inc. (RMD),236.12,21.68,10.11
HOLO,MicroCloud Hologram Inc. (HOLO),12.74,1.17,10.06
NUKK,Nukkleus Inc. (NUKK),17.60,1.60,10.00
KALA,KALA BIO Inc. (KALA),3.43,0.31,9.94
MTLS,Materialise N.V. ADR (MTLS),5.09,0.46,9.94
ALLE,Allegion PLC (ALLE),138.90,12.44,9.83
SITM,SiTime Corp. (SITM),151.10,13.37,9.70
NFE,New Fortress Energy LLC Cl A (NFE),5.72,0.51,9.67
MCHP,Microchip Technology Inc. (MCHP),45.97,4.04,9.64
PSIX,Power Solutions International Inc. (PSIX),26.35,2.30,9.55
IPI,Intrepid Potash Inc. (IPI),32.75,2.81,9.39
SCLX,Scilex Holding Co. (SCLX),4.44,0.38,9.36
BKKT,Bakkt Holdings Inc. (BKKT),9.89,0.84,9.28
SHFS,SHF Holdings Inc. (SHFS),3.61,0.31,9.25
CACI,CACI International Inc. Cl A (CACI),462.22,38.84,9.18
OBLG,Oblong Inc. (OBLG),3.40,0.28,9.13
PCT,PureCycle Technologies Inc. (PCT),6.88,0.57,9.13
SURG,SurgePays Inc. (SURG),2.87,0.24,9.13
VSH,Vishay Intertechnology Inc. (VSH),12.80,1.05,8.99
URI,United Rentals Inc. (URI),642.05,52.84,8.97
INDV,Indivior PLC (INDV),10.30,0.84,8.94
CRBP,Corbus Pharmaceuticals Holdings Inc. (CRBP),8.05,0.66,8.93
UAMY,United States Antimony Corp. (UAMY),3.74,0.30,8.87
RGLS,Regulus Therapeutics Inc. (RGLS),2.78,0.23,8.82
ASTS,AST SpaceMobile Inc. (ASTS),24.37,1.95,8.70
NNE,Nano Nuclear Energy Inc. (NNE),22.30,1.78,8.67
SPCB,SuperCom Ltd. (SPCB),7.69,0.61,8.65
SERV,Serve Robotics Inc. (SERV),6.41,0.51,8.64
TTGT,TechTarget Inc. (TTGT),7.75,0.61,8.54
SOUN,SoundHound AI Inc. (SOUN),9.48,0.73,8.40
GENVR,Gen Digital Inc. Rt (GENVR),5.08,0.39,8.32
AOSL,Alpha & Omega Semiconductor Inc. (AOSL),18.86,1.44,8.23
QMCO,Quantum Corp. (QMCO),11.25,0.85,8.17
GRRR,Gorilla Technology Group Inc. (GRRR),19.98,1.50,8.14
HCSG,Healthcare Services Group Inc. (HCSG),13.18,0.99,8.12
BEAG,Bold Eagle Acquisition Corp. Cl A (BEAG),10.97,0.82,8.08
FCFS,FirstCash Holdings Inc. (FCFS),130.45,9.74,8.07
NVCT,Nuvectis Pharma Inc. (NVCT),11.24,0.83,8.02
NB,NioCorp Developments Ltd. (NB),2.80,0.21,7.97
FTI,TechnipFMC PLC (FTI),27.01,1.98,7.91
IRBT,iRobot Corp. (IRBT),2.26,0.17,7.86
TDUP,ThredUp Inc. Cl A (TDUP),4.22,0.30,7.78
BHST,BioHarvest Sciences Inc. (BHST),6.79,0.49,7.78
CLNN,Clene Inc. (CLNN),3.05,0.22,7.77
TALK,Talkspace Inc. (TALK),3.05,0.22,7.77
ALGM,Allegro MicroSystems Inc. (ALGM),18.88,1.36,7.76
TECX,Tectonic Therapeutic Inc. (TECX),21.05,1.51,7.73
VVPR,VivoPower International PLC (VVPR),3.02,0.21,7.68
BKSY,BlackSky Technology Inc. (BKSY),7.75,0.55,7.64
SEZL,Sezzle Inc. (SEZL),46.10,3.26,7.61
CSIQ,Canadian Solar Inc. (CSIQ),8.44,0.58,7.44
MKSI,MKS Instruments Inc. (MKSI),72.92,5.00,7.37
TEAM,Atlassian Corp. Cl A (TEAM),223.55,15.28,7.34
API,Agora Inc. ADR (API),3.14,0.21,7.24
ATOM,Atomera Inc. (ATOM),4.19,0.28,7.16
BVI,New Century Logistics (BVI) Ltd. (NCEW),2.40,0.16,7.14
COHU,Cohu Inc. (COHU),16.73,1.11,7.14
KYMR,Kymera Therapeutics Inc. (KYMR),32.87,2.17,7.07
CADL,Candel Therapeutics Inc. (CADL),5.10,0.34,7.04
ENTG,Entegris Inc. (ENTG),77.56,5.07,6.99
TREE,LendingTree Inc. (TREE),49.64,3.24,6.98
