Symbol,Name,Last Price,Change,Change %
CCM,Concord Medical Services Holdings Ltd. ADR (CCM),5.96,0.64,12.09
PROP,Prairie Operating Co. (PROP),4.10,0.43,11.89
RZLV,Rezolve AI PLC (RZLV),2.34,0.24,11.72
MSGM,Motorsport Games Inc. (MSGM),2.68,0.28,11.67
LPTH,Lightpath Technologies Inc. Cl A (LPTH),2.44,0.25,11.42
OST,Ostin Technology Group Co. Ltd. (OST),3.01,0.30,11.07
CHA,Chagee Holdings Ltd. ADR (CHA),34.45,3.34,10.74
FL,Foot Locker Inc. (FL),12.95,1.22,10.40
AMPY,Amplify Energy Corp. (AMPY),2.96,0.27,9.85
AOMR,Angel Oak Mortgage REIT Inc. (AOMR),9.34,0.86,10.14
AMIX,Autonomix Medical Inc. (AMIX),2.29,0.21,10.10
BHVN,Biohaven Ltd. (BHVN),21.78,1.95,9.80
CLDX,Celldex Therapeutics Inc. (CLDX),21.44,1.88,9.58
TATT,Tat Technologies Ltd. (TATT),27.78,2.38,9.37
TMC,TMC the metals company Inc. (TMC),3.33,0.28,9.14
SAGT,Sagtec Global Ltd. (SAGT),4.04,0.34,9.14
SAIH,SAIHEAT Ltd. (SAIH),7.53,0.63,9.13
FTCI,FTC Solar Inc. (FTCI),3.46,0.28,8.81
MB,MasterBeef Group (MB),3.31,0.26,8.65
NDRA,ENDRA Life Sciences Inc. (NDRA),4.32,0.34,8.54
NVEE,NV5 Global Inc. (NVEE),17.43,1.37,8.53
ALBT,Avalon GloboCare Corp. (ALBT),4.02,0.31,8.36
AVR,Anteris Technologies Global Corp. (AVR),5.40,0.41,8.33
WKSP,Worksport Ltd. (WKSP),3.08,0.23,8.27
SEPN,Septerna Inc. (SEPN),6.99,0.53,8.20
KPTI,Karyopharm Therapeutics Inc. (KPTI),6.08,0.46,8.18
NTRB,Nutriband Inc. (NTRB),5.75,0.43,8.08
SND,Smart Sand Inc. (SND),2.23,0.17,7.99
ATPC,AgapeATP Corp. (ATPC),2.38,0.17,7.70
FORD,Forward Industries Inc. (FORD),6.09,0.43,7.60
RAPP,Rapport Therapeutics Inc. (RAPP),11.42,0.80,7.53
EVLV,Evolv Technologies Holdings Inc. (EVLV),4.18,0.28,7.33
OTLY,Oatly Group AB ADR (OTLY),9.98,0.68,7.31
MTSR,Metsera Inc. (MTSR),19.88,1.35,7.29
CVAC,CureVac N.V. (CVAC),3.46,0.23,7.28
RVMD,Revolution Medicines Inc. (RVMD),41.58,2.81,7.25
VEON,VEON Ltd. ADR (VEON),45.71,3.08,7.22
SPCE,Virgin Galactic Holdings Inc. (SPCE),3.06,0.21,7.37
USAU,U.S. Gold Corp. (USAU),10.33,0.69,7.16
CDTG,CDT Environmental Technology Investment Holdings Ltd. (CDTG),2.53,0.17,7.14
XGN,Exagen Inc. (XGN),6.65,0.44,7.09
NIO,NIO Inc. ADR (NIO),4.31,0.28,7.02
LUMN,Lumen Technologies Inc. (LUMN),3.58,0.23,7.01
EYPT,EyePoint Pharmaceuticals Inc. (EYPT),6.82,0.45,6.99
TIGR,UP Fintech Holding Ltd. ADR (TIGR),8.26,0.53,6.86
SMHI,SEACOR Marine Holdings Inc. (SMHI),5.23,0.33,6.73
ETNB,89bio Inc. (ETNB),7.40,0.46,6.63
XMTR,Xometry Inc. Cl A (XMTR),26.82,1.67,6.62
USAR,USA Rare Earth Inc. (USAR),12.94,0.80,6.59
DBVT,DBV Technologies S.A. ADR (DBVT),9.09,0.56,6.51
CIVB,Civista Bancshares Inc. (CIVB),22.43,1.37,6.51
OPRA,Opera Ltd. ADR (OPRA),16.54,1.01,6.50
KRMD,KORU Medical Systems Inc. (KRMD),2.63,0.16,6.48
PNBK,Patriot National Bancorp Inc. (PNBK),3.86,0.23,6.47
AMBO,Ambow Education Holding Ltd. ADR (AMBO),2.80,0.17,6.46
GAIA,Gaia Inc. Cl A (GAIA),5.01,0.30,6.37
HPH,Highest Performances Holdings Inc. ADR (HPH),8.17,0.48,6.24
KALU,Kaiser Aluminum Corp. (KALU),64.44,3.79,6.24
EPWK,EPWK Holdings Ltd. Cl A (EPWK),13.50,0.79,6.22
XPOF,Xponential Fitness Inc. (XPOF),8.30,0.48,6.21
SCLX,Scilex Holding Co. (SCLX),4.96,0.29,6.21
ATHR,Aether Holdings Inc. (ATHR),6.21,0.36,6.11
SOHU,Sohu.com Ltd. ADR (SOHU),10.50,0.60,6.11
CRVO,CervoMed Inc. (CRVO),9.16,0.53,6.08
CBLL,CeriBell Inc. (CBLL),16.24,0.93,6.07
DUOT,Duos Technologies Group Inc. (DUOT),7.09,0.40,5.98
OCUL,Ocular Therapeutix Inc. (OCUL),8.16,0.46,5.90
SGMT,Sagimet Biosciences Inc. (SGMT),3.34,0.18,5.87
CIA,Citizens Inc. Cl A (CIA),4.54,0.25,5.83
SRDX,Surmodics Inc. (SRDX),31.14,1.68,5.70
SXTC,China SXT Pharmaceuticals Inc. (SXTC),2.42,0.13,5.68
