Symbol,Name,Last Price,Change,Change %
PCVX,"Vaxcyte, Inc.",33.51,2.249998,7.197691
MDB,"MongoDB, Inc.",162.74,10.590012,6.960245
TSLA,"Tesla, Inc.",254.56,16.589996,6.9714656
MRVL,"Marvell Technology, Inc.",54.2271,3.6071014,7.1258426
SOUN,"SoundHound AI, Inc.",8.7203,0.5802994,7.1204996
BOOT,"Boot Barn Holdings, Inc.",99.17,5.8499985,6.2687516
ALGM,"Allegro MicroSystems, Inc.",17.905,1.1350002,6.768039
XIACF,Xiaomi Corp.,6.2,0.39999962,6.896545
HNHPF,Hon Hai Precision Industry Co. ,8.75,0.5600004,6.837612
SHOP,Shopify Inc.,91.565,5.8550034,6.831179
UEC,Uranium Energy Corp.,5.1701,0.33010006,6.820249
MTSI,MACOM Technology Solutions Hold,102.36,6.489998,6.769581
VIK,Viking Holdings Ltd,40.595,2.5950012,6.8289504
CAMT,Camtek Ltd.,64.26,4.0700035,6.7619267
CLS,"Celestica, Inc.",88.36,5.590004,6.7536592
AS,"Amer Sports, Inc.",23.72,1.4699993,6.6037707
NWL,Newell Brands Inc.,5.035,0.31500006,6.6737304
VST,Vistra Corp.,119.955,7.3250046,6.5036
FIX,"Comfort Systems USA, Inc.",362.93,22.6,6.6406136
STRL,"Sterling Infrastructure, Inc.",142.635,8.714996,6.5076137
RIOT,"Riot Platforms, Inc.",7.585,0.46500015,6.530901
DELL,Dell Technologies Inc.,89.59,5.5099945,6.553276
MBLY,Mobileye Global Inc.,12.85,0.8000002,6.639005
HIMS,"Hims & Hers Health, Inc.",27.0,1.6499996,6.5088744
XIACY,Xiaomi Corp.,30.8,1.8799992,6.5006886
RKLB,"Rocket Lab USA, Inc.",20.3198,1.2797985,6.7216306
HRI,Herc Holdings Inc.,109.14,6.800003,6.6445217
FN,Fabrinet,188.45,11.309998,6.384779
AKZOY,Akzo Nobel N.V.,21.0,1.2600002,6.38298
STEP,StepStone Group Inc.,49.305,2.9550018,6.3754086
PWR,"Quanta Services, Inc.",278.83,16.97998,6.484621
DOCN,"DigitalOcean Holdings, Inc.",28.28,1.6000004,5.9970026
AEIS,"Advanced Energy Industries, Inc",93.65,5.540001,6.287596
NET,"Cloudflare, Inc.",113.49,6.6800003,6.254096
NOW,"ServiceNow, Inc.",814.785,47.954956,6.2536616
PRCT,PROCEPT BioRobotics Corporation,56.0711,3.271099,6.195264
BA,Boeing Company (The),172.78,10.2599945,6.313066
RTX,RTX Corporation,120.62,6.8700027,6.0395627
BPOP,"Popular, Inc.",94.99,5.5099945,6.1577945
ROKU,"Roku, Inc.",62.85,3.619999,6.111766
IESC,"IES Holdings, Inc.",188.33,10.809998,6.089453
MPWR,"Monolithic Power Systems, Inc.",542.65,30.830017,6.0236053
CORZ,"Core Scientific, Inc.",7.34,0.42000008,6.069365
FANUY,Fanuc Corporation,12.94,0.7399998,6.065572
MNDY,monday.com Ltd.,252.08,14.410004,6.0630302
OWL,Blue Owl Capital Inc.,17.975,1.0150013,5.984678
NTNX,"Nutanix, Inc.",63.35,3.5699997,5.9718966
JBSAY,JBS S.A.,16.59,0.9300003,5.9386992
SNOW,Snowflake Inc.,148.495,8.264999,5.8938885
PSTG,"Pure Storage, Inc.",42.75,2.3899994,5.921703
GFS,GlobalFoundries Inc.,33.52,1.8100014,5.707983
