Symbol,Name,Last Price,Change,Change %
MNDY,monday.com Ltd.,258.675,10.684982,4.3086343
ANET,"Arista Networks, Inc.",73.9,3.1399994,4.4375343
SMCI,"Super Micro Computer, Inc.",34.3599,1.4598999,4.437372
NXPI,NXP Semiconductors N.V.,188.64,7.7700043,4.2959056
ALAB,"Astera Labs, Inc.",62.807,2.6569977,4.4178004
FAF,First American Corporation (New,62.22,2.5200005,4.221106
CFLT,"Confluent, Inc.",22.72,0.94999886,4.3678102
RMBS,"Rambus, Inc.",47.88,1.9400024,4.2229047
APH,Amphenol Corporation,74.13,2.9799957,4.1883283
SNOW,Snowflake Inc.,154.11,6.720001,4.559024
ENTG,"Entegris, Inc.",75.26,2.7700043,3.8212228
OMC,Omnicom Group Inc.,76.33,3.0800018,4.2047806
GLOB,Globant S.A.,117.115,4.875,4.3433714
PLTR,Palantir Technologies Inc.,104.91,4.090004,4.0571413
POWI,"Power Integrations, Inc.",49.08,1.920002,4.071251
ONTO,Onto Innovation Inc.,124.855,4.8650055,4.054509
FCX,"Freeport-McMoRan, Inc.",36.58,1.3900032,3.949995
MU,"Micron Technology, Inc.",75.86,2.9300003,4.0175514
DOCU,"DocuSign, Inc.",81.15,3.1399994,4.025124
CAR,"Avis Budget Group, Inc.",89.66,3.350006,3.881365
MP,MP Materials Corp.,23.725,0.835001,3.6478856
BRZE,"Braze, Inc.",29.52,1.1800003,4.1637273
FN,Fabrinet,195.72,8.899994,4.7639403
QRVO,"Qorvo, Inc.",62.17,2.2599983,3.76635
TER,"Teradyne, Inc.",76.01,2.8300018,3.8671794
ESTC,Elastic N.V.,80.495,2.9550018,3.8109386
CORZ,"Core Scientific, Inc.",7.39,0.26999998,3.797468
ZETA,Zeta Global Holdings Corp.,12.54,0.46000004,3.8079474
RNG,"Ringcentral, Inc.",24.44,0.9300003,3.9557648
WDAY,"Workday, Inc.",233.31,8.440002,3.7532809
CDNS,"Cadence Design Systems, Inc.",275.51,10.089996,3.8015206
VIST,Vista Energy S.A.B. de C.V.,49.41,1.8100014,3.802524
BILL,"BILL Holdings, Inc.",44.17,1.5999985,3.7585118
SYNA,Synaptics Incorporated,55.0,1.9799995,3.734439
AMKR,"Amkor Technology, Inc.",17.03,0.63000107,3.84147
UPST,"Upstart Holdings, Inc.",45.45,1.4700012,3.3348486
